Orig_Idx,Time_Interval_End,Time,Mid_Price,Ask_Size_1,Ask_Price_1,Bid_Price_1,Bid_Size_1
175850,10156,10155.9,584.01,108,584.1,583.92,30
175853,10157,10156.6,584.01,108,584.1,583.92,30
175861,10158,10157.6,584.01,108,584.1,583.92,30
175879,10159,10158.9,584.01,123,584.1,583.92,30
175889,10160,10159.7,584.01,123,584.1,583.92,30
175894,10161,10160.3,584.01,223,584.1,583.92,30
175896,10162,10161.8,584.01,223,584.1,583.92,30
175906,10163,10162.3,584.01,223,584.1,583.92,180
175913,10164,10163.6,583.995,100,584.07,583.92,180
175913,10165,10163.6,583.995,100,584.07,583.92,180
175913,10166,10163.6,583.995,100,584.07,583.92,180
175913,10167,10163.6,583.995,100,584.07,583.92,180
175913,10168,10163.6,583.995,100,584.07,583.92,180
175914,10169,10169,583.995,100,584.07,583.92,180
175920,10170,10169.7,583.995,100,584.07,583.92,180
175920,10171,10169.7,583.995,100,584.07,583.92,180
175920,10172,10169.7,583.995,100,584.07,583.92,180
175920,10173,10169.7,583.995,100,584.07,583.92,180
175921,10174,10173.1,583.995,100,584.07,583.92,180
175921,10175,10173.1,583.995,100,584.07,583.92,180
175921,10176,10173.1,583.995,100,584.07,583.92,180
175921,10177,10173.1,583.995,100,584.07,583.92,180
175921,10178,10173.1,583.995,100,584.07,583.92,180
175924,10179,10178.4,584.03,100,584.07,583.99,1
175924,10180,10178.4,584.03,100,584.07,583.99,1
175926,10181,10180.2,584.03,100,584.07,583.99,1
175929,10182,10181.9,584,100,584.07,583.93,50
175929,10183,10181.9,584,100,584.07,583.93,50
175929,10184,10181.9,584,100,584.07,583.93,50
175932,10185,10184.9,584.05,100,584.07,584.03,1
175990,10186,10185.9,584.125,250,584.2,584.05,100
176010,10187,10187,584.13,250,584.2,584.06,100
176020,10188,10187.6,584.13,250,584.2,584.06,100
176030,10189,10189,584.13,250,584.2,584.06,100
176074,10190,10189.8,584.195,150,584.32,584.07,100
176084,10191,10190.7,584.17,100,584.28,584.06,100
176087,10192,10191.4,584.18,100,584.28,584.08,1
176087,10193,10191.4,584.18,100,584.28,584.08,1
176104,10194,10194,584.18,7,584.28,584.08,101
176110,10195,10195,584.18,7,584.28,584.08,101
176111,10196,10195.4,584.18,7,584.28,584.08,101
176113,10197,10196.5,584.18,7,584.28,584.08,101
176113,10198,10196.5,584.18,7,584.28,584.08,101
176113,10199,10196.5,584.18,7,584.28,584.08,101
176113,10200,10196.5,584.18,7,584.28,584.08,101
176128,10201,10201,584.11,62,584.14,584.08,101
176177,10202,10202,584.195,7,584.31,584.08,102
176195,10203,10202.9,584.16,100,584.24,584.08,102
176195,10204,10202.9,584.16,100,584.24,584.08,102
176204,10205,10204.9,584.15,36,584.22,584.08,102
176212,10206,10205.7,584.125,1,584.17,584.08,102
176213,10207,10206.4,584.125,1,584.17,584.08,102
176213,10208,10206.4,584.125,1,584.17,584.08,102
176227,10209,10208.8,584.2,157,584.32,584.08,101
176230,10210,10209.9,584.2,157,584.32,584.08,100
176253,10211,10210.9,584.24,57,584.32,584.16,100
176262,10212,10211.9,584.24,57,584.32,584.16,100
176285,10213,10213,584.2,1,584.25,584.15,77
176289,10214,10214,584.205,1,584.25,584.16,100
176292,10215,10215,584.205,1,584.25,584.16,100
176292,10216,10215,584.205,1,584.25,584.16,100
176355,10217,10217,584.205,1,584.25,584.16,101
176494,10218,10217.6,584.205,1,584.25,584.16,101
176494,10219,10217.6,584.205,1,584.25,584.16,101
176496,10220,10219.9,584.205,101,584.25,584.16,101
176496,10221,10219.9,584.205,101,584.25,584.16,101
176496,10222,10219.9,584.205,101,584.25,584.16,101
176497,10223,10222.9,584.205,101,584.25,584.16,101
176499,10224,10223.7,584.205,101,584.25,584.16,101
176514,10225,10224.7,584.235,10,584.29,584.18,100
176529,10226,10226,584.265,50,584.32,584.21,100
176545,10227,10226.7,584.27,50,584.32,584.22,101
176549,10228,10227.8,584.27,50,584.32,584.22,101
176550,10229,10228.3,584.27,50,584.32,584.22,101
176550,10230,10228.3,584.27,50,584.32,584.22,101
176551,10231,10230,584.27,50,584.32,584.22,101
176592,10232,10231.5,584.235,50,584.32,584.15,77
176644,10233,10232.8,584.185,100,584.28,584.09,100
176666,10234,10234,584.19,7,584.29,584.09,100
176672,10235,10234.6,584.2,7,584.31,584.09,100
176673,10236,10235.6,584.2,7,584.31,584.09,100
176676,10237,10236.8,584.2,7,584.31,584.09,100
176689,10238,10237.9,584.17,200,584.25,584.09,103
176719,10239,10238.8,584.21,7,584.31,584.11,100
176729,10240,10239.7,584.21,7,584.31,584.11,200
176735,10241,10240.8,584.215,7,584.31,584.12,50
176742,10242,10241.8,584.23,57,584.32,584.14,100
176749,10243,10242.8,584.235,57,584.32,584.15,100
176757,10244,10243.5,584.235,57,584.32,584.15,100
176759,10245,10244.8,584.235,57,584.32,584.15,100
176760,10246,10245.3,584.235,57,584.32,584.15,100
176769,10247,10246.4,584.265,57,584.32,584.21,1
176788,10248,10247.3,584.265,57,584.32,584.21,1
176801,10249,10248.7,584.215,200,584.28,584.15,100
176840,10250,10249.8,584.185,100,584.28,584.09,3
176870,10251,10251,584.125,100,584.16,584.09,3
176894,10252,10251.9,584.17,150,584.25,584.09,3
176921,10253,10252.9,584.145,200,584.2,584.09,3
176989,10254,10254,584.04,100,584.08,584,525
177004,10255,10255,584.04,100,584.08,584,625
177025,10256,10255.6,584.095,7,584.19,584,625
177041,10257,10256.8,584.095,1,584.19,584,650
177044,10258,10257.7,584.095,1,584.19,584,650
177062,10259,10258.8,584.095,1,584.19,584,650
177077,10260,10259.6,584.115,1,584.19,584.04,165
177079,10261,10260.5,584.115,1,584.19,584.04,165
177079,10262,10260.5,584.115,1,584.19,584.04,165
177084,10263,10262.8,584.11,1,584.19,584.03,25
177086,10264,10263,584.11,1,584.19,584.03,25
177088,10265,10264.7,584.11,1,584.19,584.03,25
177090,10266,10265.4,584.11,1,584.19,584.03,25
177092,10267,10266.1,584.11,1,584.19,584.03,25
177092,10268,10266.1,584.11,1,584.19,584.03,25
177103,10269,10268.7,584.12,1,584.19,584.05,100
177103,10270,10268.7,584.12,1,584.19,584.05,100
177128,10271,10270.8,584.11,1,584.19,584.03,2600
177132,10272,10271.3,584.11,1,584.19,584.03,2700
177196,10273,10272.9,584.065,7,584.13,584,625
177209,10274,10273.8,584.07,18,584.14,584,625
177219,10275,10275,584.08,7,584.16,584,625
177221,10276,10275.4,584.08,7,584.16,584,625
177223,10277,10276.4,584.08,7,584.16,584,625
177235,10278,10277.8,584.08,7,584.16,584,625
177236,10279,10278.4,584.08,7,584.16,584,625
177241,10280,10279.7,584.08,8,584.16,584,625
177241,10281,10279.7,584.08,8,584.16,584,625
177243,10282,10281.7,584.08,8,584.16,584,625
177243,10283,10281.7,584.08,8,584.16,584,625
177243,10284,10281.7,584.08,8,584.16,584,625
177270,10285,10284.8,584.065,18,584.13,584,625
177278,10286,10285.3,584.07,72,584.14,584,625
177303,10287,10286.4,584.07,72,584.14,584,625
177305,10288,10287.4,584.09,72,584.14,584.04,100
177318,10289,10288.2,584.07,72,584.14,584,625
177329,10290,10289.5,584.07,72,584.14,584,625
177332,10291,10290.6,584.07,72,584.14,584,625
177364,10292,10291.6,584.035,22,584.13,583.94,100
177395,10293,10292.3,584.015,18,584.1,583.93,100
177403,10294,10293.1,584.01,18,584.09,583.93,98
177522,10295,10294.7,583.895,100,583.99,583.8,205
177578,10296,10296,583.885,100,583.97,583.8,105
177593,10297,10296.9,583.925,107,584.05,583.8,105
177620,10298,10298,583.925,122,584.05,583.8,105
177621,10299,10298.9,583.925,122,584.05,583.8,105
177679,10300,10299.8,583.905,22,584.01,583.8,100
177714,10301,10300.4,583.905,22,584.01,583.8,100
177748,10302,10302,583.88,100,583.96,583.8,100
177763,10303,10302.7,583.88,107,583.96,583.8,100
177775,10304,10303.5,583.87,107,583.96,583.78,200
177800,10305,10304.8,583.86,7,583.95,583.77,300
177809,10306,10306,583.86,7,583.95,583.77,300
177883,10307,10306.5,583.825,7,583.9,583.75,55
177955,10308,10308,583.79,18,583.87,583.71,175
178025,10309,10308.9,583.88,23,583.95,583.81,101
178055,10310,10309.9,583.88,1,583.95,583.81,101
178065,10311,10310.3,583.88,1,583.95,583.81,101
178077,10312,10311.9,583.88,1,583.95,583.81,101
178092,10313,10313,583.88,1,583.95,583.81,1
178142,10314,10313.6,584.04,100,584.12,583.96,35
178179,10315,10314.9,584.02,7,584.08,583.96,35
178195,10316,10315.9,584.05,68,584.14,583.96,35
178206,10317,10316.7,584.045,18,584.13,583.96,35
178257,10318,10317.9,584.06,50,584.14,583.98,100
178262,10319,10318.9,584.06,50,584.14,583.98,100
178278,10320,10319.8,584.05,100,584.12,583.98,100
178325,10321,10321,584.03,7,584.08,583.98,100
178331,10322,10322,584.03,7,584.08,583.98,100
178360,10323,10323,584.01,100,584.05,583.97,100
178371,10324,10323.7,584.02,7,584.07,583.97,100
178374,10325,10324.7,584.03,7,584.07,583.99,1
178377,10326,10325.4,584.03,7,584.07,583.99,1
178382,10327,10326.2,584.02,1,584.05,583.99,1
178404,10328,10327.5,584.015,1,584.05,583.98,100
178438,10329,10328.9,584.015,1,584.05,583.98,197
178443,10330,10329.4,584.015,1,584.05,583.98,197
178443,10331,10329.4,584.015,1,584.05,583.98,197
178447,10332,10331.5,584.015,1,584.05,583.98,297
178471,10333,10333,584.05,22,584.08,584.02,100
178477,10334,10333.4,584.05,22,584.08,584.02,100
178487,10335,10334.5,584.05,22,584.08,584.02,100
178511,10336,10335.8,584.045,18,584.07,584.02,180
178555,10337,10336.9,584,883,584.02,583.98,20
178590,10338,10337.3,583.99,884,584.02,583.96,175
178592,10339,10338.9,583.99,1024,584.02,583.96,175
178616,10340,10340,584.035,22,584.1,583.97,100
178628,10341,10340.8,584.03,22,584.1,583.96,175
178635,10342,10342,584.03,72,584.1,583.96,175
178636,10343,10342.9,584.03,72,584.1,583.96,175
178637,10344,10343.5,584.03,72,584.1,583.96,175
178640,10345,10344.9,584.03,73,584.1,583.96,176
178640,10346,10344.9,584.03,73,584.1,583.96,176
178646,10347,10346.6,584.02,118,584.08,583.96,176
178650,10348,10347,584.03,73,584.1,583.96,176
178650,10349,10347,584.03,73,584.1,583.96,176
178650,10350,10347,584.03,73,584.1,583.96,176
178695,10351,10351,584.06,200,584.16,583.96,376
178706,10352,10351.9,584.12,108,584.23,584.01,100
178715,10353,10352.3,584.12,8,584.23,584.01,100
178749,10354,10353.8,584.09,107,584.17,584.01,100
178756,10355,10354.7,584.09,107,584.17,584.01,100
178758,10356,10355.4,584.09,107,584.17,584.01,100
178761,10357,10356.3,584.09,122,584.17,584.01,150
178763,10358,10357.2,584.09,122,584.17,584.01,150
178768,10359,10358.8,584.09,122,584.17,584.01,170
178776,10360,10359.8,584.09,122,584.17,584.01,170
178783,10361,10360.7,584.09,122,584.17,584.01,170
178797,10362,10361.4,584.09,22,584.17,584.01,171
178803,10363,10362.2,584.09,22,584.17,584.01,171
178805,10364,10363.2,584.09,22,584.17,584.01,171
178809,10365,10364.6,584.09,22,584.17,584.01,171
178810,10366,10365,584.09,22,584.17,584.01,171
178810,10367,10365,584.09,22,584.17,584.01,171
178810,10368,10365,584.09,22,584.17,584.01,171
178826,10369,10368.5,584.09,22,584.17,584.01,171
178912,10370,10369.6,584.005,118,584.05,583.96,465
178918,10371,10370.6,584.015,7,584.07,583.96,465
179003,10372,10371.6,583.96,122,584.02,583.9,3
179004,10373,10372.2,583.96,122,584.02,583.9,3
179209,10374,10373.8,583.86,200,583.92,583.8,68
179294,10375,10375,583.85,100,583.9,583.8,68
179297,10376,10375.4,583.85,100,583.9,583.8,168
179301,10377,10376.2,583.85,100,583.9,583.8,168
179338,10378,10377.9,583.875,7,583.95,583.8,168
179342,10379,10378.8,583.875,7,583.95,583.8,168
179342,10380,10378.8,583.875,7,583.95,583.8,168
179343,10381,10380.4,583.875,7,583.95,583.8,168
179360,10382,10381.7,583.935,100,584.02,583.85,100
179362,10383,10382.6,583.935,100,584.02,583.85,100
179365,10384,10383.4,583.935,100,584.02,583.85,100
179366,10385,10384.8,583.935,107,584.02,583.85,100
179378,10386,10385.9,583.925,223,584,583.85,100
179407,10387,10386.8,583.885,125,583.97,583.8,68
179414,10388,10387.3,583.885,107,583.97,583.8,68
179418,10389,10389,583.885,122,583.97,583.8,68
179422,10390,10390,583.885,22,583.97,583.8,68
179454,10391,10390.7,583.845,101,583.89,583.8,68
179457,10392,10391.4,583.845,101,583.89,583.8,68
179459,10393,10392,583.845,101,583.89,583.8,68
179460,10394,10393.7,583.845,101,583.89,583.8,68
179460,10395,10393.7,583.845,101,583.89,583.8,68
179463,10396,10396,583.845,101,583.89,583.8,68
179463,10397,10396,583.845,101,583.89,583.8,68
179464,10398,10397.4,583.845,101,583.89,583.8,68
179465,10399,10398.7,583.845,101,583.89,583.8,68
179470,10400,10400,583.845,101,583.89,583.8,68
179482,10401,10400.9,583.845,101,583.89,583.8,68
179482,10402,10400.9,583.845,101,583.89,583.8,68
179538,10403,10403,583.765,330,583.83,583.7,988
179546,10404,10403.5,583.765,207,583.83,583.7,988
179575,10405,10404.8,583.725,100,583.75,583.7,191
179642,10406,10405.8,583.645,300,583.71,583.58,30
179645,10407,10406.3,583.645,200,583.71,583.58,30
179651,10408,10407.4,583.645,200,583.71,583.58,30
179742,10409,10408.8,583.735,200,583.86,583.61,165
179755,10410,10410,583.725,100,583.86,583.59,123
179772,10411,10410.4,583.76,25,583.88,583.64,165
179779,10412,10411.5,583.74,7,583.88,583.6,23
179783,10413,10412.9,583.785,7,583.88,583.69,165
179786,10414,10413.1,583.785,7,583.88,583.69,165
179791,10415,10414.9,583.745,7,583.88,583.61,23
179806,10416,10416,583.735,22,583.88,583.59,200
179845,10417,10417,583.675,100,583.76,583.59,400
179854,10418,10417.8,583.735,23,583.88,583.59,500
179857,10419,10419,583.735,45,583.88,583.59,500
179868,10420,10419.9,583.7,100,583.8,583.6,100
179881,10421,10420.7,583.705,7,583.81,583.6,100
179888,10422,10421.8,583.705,22,583.81,583.6,100
179911,10423,10422.9,583.63,30,583.66,583.6,100
179950,10424,10424,583.62,100,583.64,583.6,100
180007,10425,10424.9,583.675,122,583.77,583.58,100
180057,10426,10425.9,583.615,100,583.68,583.55,100
180071,10427,10426.8,583.66,100,583.77,583.55,179
180092,10428,10427.8,583.675,100,583.79,583.56,100
180099,10429,10429,583.645,100,583.73,583.56,101
180099,10430,10429,583.645,100,583.73,583.56,101
180148,10431,10430.8,583.64,100,583.73,583.55,100
180152,10432,10432,583.64,115,583.73,583.55,100
180156,10433,10432.8,583.64,116,583.73,583.55,169
180159,10434,10433.5,583.64,116,583.73,583.55,169
180165,10435,10434.6,583.64,116,583.73,583.55,169
180167,10436,10435.3,583.64,116,583.73,583.55,169
180175,10437,10436.8,583.625,100,583.7,583.55,169
180190,10438,10437.7,583.64,146,583.73,583.55,169
180194,10439,10438.7,583.64,123,583.73,583.55,169
180255,10440,10440,583.59,200,583.68,583.5,626
180302,10441,10440.9,583.58,107,583.66,583.5,521
180317,10442,10442,583.58,107,583.66,583.5,321
180425,10443,10442.9,583.525,100,583.62,583.43,100
180523,10444,10443.9,583.435,33,583.47,583.4,13
180548,10445,10444.9,583.46,115,583.52,583.4,13
180550,10446,10445.6,583.445,115,583.52,583.37,100
180552,10447,10446.9,583.445,122,583.52,583.37,100
180553,10448,10448,583.445,122,583.52,583.37,100
180555,10449,10449,583.445,122,583.52,583.37,100
180565,10450,10449.8,583.435,122,583.52,583.35,300
180573,10451,10450.8,583.435,122,583.52,583.35,300
180596,10452,10451.6,583.445,122,583.53,583.36,200
180598,10453,10452.3,583.445,122,583.53,583.36,100
180604,10454,10453.5,583.445,122,583.53,583.36,100
180612,10455,10455,583.445,145,583.53,583.36,100
180655,10456,10455.8,583.425,222,583.5,583.35,10
180786,10457,10457,583.28,7,583.32,583.24,500
180826,10458,10458,583.235,7,583.34,583.13,10
180885,10459,10459,583.255,23,583.35,583.16,135
180897,10460,10459.9,583.255,23,583.35,583.16,135
180957,10461,10460.9,583.215,115,583.3,583.13,10
180988,10462,10462,583.17,100,583.21,583.13,10
181009,10463,10462.9,583.215,100,583.3,583.13,10
181045,10464,10464,583.215,200,583.3,583.13,10
181069,10465,10465,583.215,100,583.3,583.13,10
181078,10466,10465.7,583.215,107,583.3,583.13,10
181087,10467,10466.7,583.245,122,583.3,583.19,100
181118,10468,10468,583.28,100,583.37,583.19,100
181128,10469,10468.9,583.265,100,583.33,583.2,400
181130,10470,10469.6,583.265,100,583.33,583.2,400
181151,10471,10471,583.255,200,583.31,583.2,100
181161,10472,10471.5,583.255,100,583.31,583.2,100
181169,10473,10472.7,583.26,100,583.32,583.2,235
181169,10474,10472.7,583.26,100,583.32,583.2,235
181172,10475,10474.7,583.26,100,583.32,583.2,235
181182,10476,10475.8,583.26,100,583.32,583.2,150
181185,10477,10476.8,583.26,100,583.32,583.2,150
181191,10478,10478,583.26,100,583.32,583.2,150
181229,10479,10478.9,583.26,100,583.32,583.2,150
181248,10480,10479.9,583.26,100,583.32,583.2,200
181256,10481,10480.9,583.27,100,583.33,583.21,100
181267,10482,10481.9,583.22,100,583.24,583.2,100
181290,10483,10483,583.26,100,583.32,583.2,1
181305,10484,10483.7,583.26,100,583.32,583.2,1
181305,10485,10483.7,583.26,100,583.32,583.2,1
181335,10486,10485.8,583.265,123,583.33,583.2,1
181339,10487,10486.7,583.26,100,583.32,583.2,1
181340,10488,10487.2,583.26,115,583.32,583.2,1
181440,10489,10489,583.16,200,583.22,583.1,10
181472,10490,10489.7,583.17,23,583.24,583.1,10
181522,10491,10491,583.22,107,583.34,583.1,110
181541,10492,10491.8,583.255,122,583.34,583.17,25
181552,10493,10492.8,583.255,22,583.34,583.17,25
181558,10494,10493.9,583.255,22,583.34,583.17,25
181562,10495,10494.4,583.23,100,583.29,583.17,25
181566,10496,10495.9,583.23,100,583.29,583.17,25
181571,10497,10496.4,583.235,15,583.3,583.17,45
181578,10498,10497.9,583.235,15,583.3,583.17,45
181605,10499,10499,583.2,100,583.28,583.12,100
181638,10500,10499.8,583.185,100,583.27,583.1,10
181642,10501,10500.7,583.185,100,583.27,583.1,10
181653,10502,10501.6,583.185,15,583.27,583.1,10
181668,10503,10502.9,583.185,15,583.27,583.1,10
181677,10504,10503.8,583.18,15,583.26,583.1,10
181678,10505,10504.1,583.19,15,583.26,583.12,100
181686,10506,10505.8,583.19,15,583.26,583.12,100
181687,10507,10506.3,583.19,15,583.26,583.12,100
181694,10508,10507.7,583.205,15,583.26,583.15,135
181699,10509,10508.2,583.21,15,583.27,583.15,135
181703,10510,10509.1,583.18,1,583.24,583.12,100
181704,10511,10510.6,583.18,1,583.24,583.12,100
181706,10512,10511.6,583.18,1,583.24,583.12,200
181715,10513,10512.9,583.19,1,583.24,583.14,50
181717,10514,10513.1,583.19,1,583.24,583.14,50
181720,10515,10514.6,583.19,1,583.24,583.14,50
181720,10516,10514.6,583.19,1,583.24,583.14,50
181723,10517,10516.3,583.19,1,583.24,583.14,50
181724,10518,10517.9,583.19,1,583.24,583.14,50
181726,10519,10518.1,583.195,1,583.24,583.15,100
181737,10520,10519.8,583.205,15,583.26,583.15,100
181758,10521,10520.7,583.205,15,583.26,583.15,100
181764,10522,10521.7,583.205,160,583.26,583.15,100
181765,10523,10522.4,583.205,160,583.26,583.15,100
181770,10524,10524,583.205,160,583.26,583.15,200
181770,10525,10524,583.205,160,583.26,583.15,200
181781,10526,10525.9,583.205,160,583.26,583.15,200
181781,10527,10525.9,583.205,160,583.26,583.15,200
181785,10528,10527.6,583.205,160,583.26,583.15,200
181787,10529,10528.7,583.205,160,583.26,583.15,400
181795,10530,10529.6,583.215,160,583.26,583.17,135
181796,10531,10530.6,583.215,160,583.26,583.17,135
181796,10532,10530.6,583.215,160,583.26,583.17,135
181798,10533,10532.8,583.205,160,583.26,583.15,400
181816,10534,10534,583.225,22,583.28,583.17,100
181819,10535,10534.6,583.225,22,583.28,583.17,100
181819,10536,10534.6,583.225,22,583.28,583.17,100
181836,10537,10536.9,583.245,15,583.31,583.18,100
181868,10538,10537.9,583.28,100,583.37,583.19,100
181871,10539,10538.7,583.31,100,583.37,583.25,30
181918,10540,10539.9,583.4,1,583.46,583.34,100
181955,10541,10540.9,583.38,187,583.51,583.25,30
181971,10542,10541.8,583.425,187,583.51,583.34,100
181980,10543,10542.9,583.425,187,583.51,583.34,100
181982,10544,10544,583.425,187,583.51,583.34,121
181984,10545,10544.8,583.425,165,583.51,583.34,121
182000,10546,10546,583.425,165,583.51,583.34,121
182015,10547,10547,583.425,194,583.51,583.34,121
182018,10548,10547.4,583.425,194,583.51,583.34,21
182027,10549,10548.9,583.425,94,583.51,583.34,121
182027,10550,10548.9,583.425,94,583.51,583.34,121
182032,10551,10550.9,583.425,94,583.51,583.34,121
182032,10552,10550.9,583.425,94,583.51,583.34,121
182032,10553,10550.9,583.425,94,583.51,583.34,121
182033,10554,10553.5,583.425,94,583.51,583.34,121
182040,10555,10554.9,583.41,215,583.48,583.34,221
182048,10556,10555.9,583.41,215,583.48,583.34,221
182199,10557,10557,583.09,2,583.14,583.04,58
182349,10558,10557.9,583.04,238,583.08,583,4266
182394,10559,10558.7,583.06,15,583.12,583,3838
182497,10560,10560,583.14,100,583.25,583.03,150
182533,10561,10561,583.17,155,583.29,583.05,135
182546,10562,10561.8,583.17,55,583.29,583.05,135
182582,10563,10562.9,583.135,45,583.24,583.03,50
182592,10564,10563.6,583.155,27,583.24,583.07,10
182597,10565,10564.8,583.155,27,583.24,583.07,10
182610,10566,10565.9,583.17,20,583.24,583.1,248
182623,10567,10566.8,583.155,100,583.21,583.1,248
182630,10568,10567.8,583.15,3,583.19,583.11,600
182658,10569,10569,583.145,3,583.19,583.1,348
182719,10570,10569.8,583.13,3,583.19,583.07,10
182722,10571,10570.9,583.15,3,583.19,583.11,100
182729,10572,10571.8,583.15,3,583.19,583.11,100
182730,10573,10572.7,583.15,3,583.19,583.11,100
182775,10574,10573.9,583.125,5,583.18,583.07,10
182811,10575,10574.7,583.115,5,583.18,583.05,100
182843,10576,10576,583.085,100,583.12,583.05,100
182870,10577,10576.9,583.09,15,583.15,583.03,50
182872,10578,10577.8,583.09,15,583.15,583.03,50
182887,10579,10578.9,583.085,100,583.14,583.03,50
182957,10580,10580,583.06,22,583.11,583.01,100
183015,10581,10581,583.095,5,583.13,583.06,100
183079,10582,10581.9,583.06,15,583.12,583,3818
183093,10583,10582.9,583.065,15,583.12,583.01,300
183108,10584,10583.9,583.065,15,583.12,583.01,300
183138,10585,10584.8,583.065,37,583.12,583.01,300
183163,10586,10586,583.07,15,583.12,583.02,100
183215,10587,10586.8,583.065,222,583.12,583.01,167
183219,10588,10587.6,583.065,122,583.12,583.01,167
183230,10589,10588.5,583.065,116,583.12,583.01,167
183243,10590,10589.5,583.065,119,583.12,583.01,167
183246,10591,10590.7,583.065,119,583.12,583.01,167
183298,10592,10591.9,583.11,100,583.19,583.03,135
183304,10593,10592.9,583.125,100,583.2,583.05,100
183305,10594,10593.2,583.125,100,583.2,583.05,100
183327,10595,10595,583.135,216,583.2,583.07,100
183390,10596,10595.9,583.105,100,583.16,583.05,3053
183408,10597,10596.8,583.125,100,583.2,583.05,3053
183417,10598,10598,583.135,121,583.2,583.07,100
183448,10599,10598.8,583.11,5,583.17,583.05,2703
183456,10600,10599.7,583.075,21,583.1,583.05,2703
183461,10601,10600.2,583.075,21,583.1,583.05,2703
183504,10602,10601.8,583.13,100,583.21,583.05,2703
183513,10603,10602.9,583.14,97,583.21,583.07,16
183521,10604,10603.6,583.14,147,583.21,583.07,16
183525,10605,10604.8,583.14,150,583.21,583.07,16
183556,10606,10606,583.14,189,583.21,583.07,16
183569,10607,10606.4,583.14,167,583.21,583.07,16
183575,10608,10607.6,583.14,167,583.21,583.07,16
183581,10609,10608.4,583.14,189,583.21,583.07,16
183587,10610,10609.8,583.14,189,583.21,583.07,16
183594,10611,10610.7,583.14,92,583.21,583.07,16
183599,10612,10611.2,583.14,92,583.21,583.07,16
183616,10613,10612.9,583.15,92,583.21,583.09,100
183617,10614,10613.1,583.15,92,583.21,583.09,100
183621,10615,10614.8,583.15,92,583.21,583.09,100
183663,10616,10616,583.135,222,583.18,583.09,51
183685,10617,10616.9,583.12,100,583.17,583.07,16
183697,10618,10617.9,583.14,22,583.18,583.1,100
183734,10619,10619,583.105,17,583.16,583.05,1234
183739,10620,10619.7,583.105,17,583.16,583.05,1134
183740,10621,10620,583.105,17,583.16,583.05,1134
183752,10622,10622,583.105,39,583.16,583.05,1134
183752,10623,10622,583.105,39,583.16,583.05,1134
183756,10624,10623.5,583.105,39,583.16,583.05,1134
183763,10625,10624.6,583.105,39,583.16,583.05,1134
183767,10626,10625.9,583.135,100,583.15,583.12,100
183780,10627,10626.7,583.135,10,583.15,583.12,100
183795,10628,10627.9,583.08,10,583.11,583.05,1134
183808,10629,10628.8,583.095,100,583.14,583.05,1134
183851,10630,10629.8,583.085,100,583.14,583.03,100
183888,10631,10631,583.07,118,583.13,583.01,270
183915,10632,10631.9,583.035,1,583.07,583,4101
183936,10633,10633,583.035,1,583.07,583,4101
183967,10634,10634,583.05,3,583.1,583,3951
183976,10635,10634.9,583.05,3,583.1,583,3951
183994,10636,10635.8,583.08,139,583.14,583.02,100
183996,10637,10636.7,583.08,139,583.14,583.02,200
184005,10638,10637.8,583.08,139,583.14,583.02,200
184008,10639,10638.7,583.08,139,583.14,583.02,200
184014,10640,10640,583.08,139,583.14,583.02,200
184018,10641,10641,583.08,139,583.14,583.02,200
184019,10642,10641.7,583.08,139,583.14,583.02,200
184047,10643,10642.9,583.05,1022,583.08,583.02,23
184071,10644,10643.9,583.03,200,583.06,583,3951
184080,10645,10644.5,583.04,1022,583.08,583,3951
184084,10646,10645.9,583.04,1022,583.08,583,3851
184128,10647,10647,583.05,103,583.1,583,3851
184128,10648,10647,583.05,103,583.1,583,3851
184133,10649,10648.6,583.05,103,583.1,583,3851
184134,10650,10649.8,583.05,103,583.1,583,3851
184159,10651,10650.9,583.045,200,583.09,583,3721
184173,10652,10651.9,583.05,103,583.1,583,3721
184197,10653,10653,583.035,118,583.07,583,3721
184517,10654,10654,582.785,200,582.87,582.7,100
184533,10655,10654.8,582.785,206,582.87,582.7,200
184536,10656,10655.5,582.785,206,582.87,582.7,200
184594,10657,10656.8,582.815,200,582.87,582.76,100
184645,10658,10657.9,582.865,200,582.95,582.78,100
184671,10659,10658.8,582.855,200,582.95,582.76,200
184732,10660,10659.7,582.835,218,582.95,582.72,100
184741,10661,10660.7,582.855,218,582.95,582.76,100
184755,10662,10661.9,582.855,218,582.95,582.76,100
184756,10663,10662.4,582.855,218,582.95,582.76,100
184759,10664,10663.9,582.855,218,582.95,582.76,100
184761,10665,10664.9,582.855,218,582.95,582.76,103
184765,10666,10665.4,582.855,218,582.95,582.76,103
184799,10667,10666.8,582.83,218,582.95,582.71,191
184805,10668,10667.6,582.83,218,582.95,582.71,191
184820,10669,10668.8,582.81,200,582.9,582.72,100
184822,10670,10669.7,582.81,100,582.9,582.72,100
184835,10671,10670.6,582.8,118,582.91,582.69,591
184841,10672,10671.8,582.8,118,582.91,582.69,591
184847,10673,10672.6,582.805,118,582.91,582.7,191
184858,10674,10673.9,582.805,118,582.91,582.7,191
184863,10675,10674.5,582.805,118,582.91,582.7,191
184886,10676,10676,582.785,124,582.91,582.66,591
184897,10677,10676.9,582.785,124,582.91,582.66,591
184922,10678,10677.9,582.78,200,582.9,582.66,591
184933,10679,10678.8,582.775,300,582.89,582.66,591
184938,10680,10679.6,582.775,319,582.89,582.66,591
